ymd,gicode,co_nm,strt_prc,high_prc,low_prc,cls_prc,adj_prc,par_val,trd_qty,trd_qty_avg,trd_qty_sum,trd_amt,trd_amt_avg,trd_amt_sum
2010-09-30,A007310,오뚜기,139500,164000,136500,163000,163000,5000,2937,5291,333336,475876000,765826797,48247088241
2010-12-31,A007310,오뚜기,163500,165000,127500,130000,130000,5000,5438,4270,277572,701108500,598084131,38875468500
2011-03-31,A007310,오뚜기,131000,143000,122000,131000,131000,5000,4376,4347,260795,575122500,562847842,33770870500
2011-06-30,A007310,오뚜기,132000,142000,123500,141500,141500,5000,3504,3827,237283,488934500,501994613,31123666000
2011-09-30,A007310,오뚜기,141500,165000,118500,130000,130000,5000,2806,4364,274959,358267000,637207556,40144076000
2011-12-31,A007310,오뚜기,127500,176500,125000,155000,155000,5000,5540,6817,429468,856248500,996695937,62791844000
2012-03-31,A007310,오뚜기,154000,173500,150000,156000,156000,5000,3330,3260,202106,524671000,520483476,32269975500
2012-06-30,A007310,오뚜기,155500,180000,148500,163000,163000,5000,635,2568,156653,103904500,416175598,25386711500
2012-09-30,A007310,오뚜기,163500,265000,154000,249000,249000,5000,9399,3456,221160,2358509500,701240281,44879378000
2012-12-31,A007310,오뚜기,244000,263500,205500,218500,218500,5000,2295,4038,246326,506184000,931795918,56839551000
2013-03-31,A007310,오뚜기,218500,339000,215500,325000,325000,5000,5617,3361,205010,1802861500,857300180,52295311000
2013-06-30,A007310,오뚜기,329500,477000,298500,356000,356000,5000,7503,7473,463353,2671456500,2964844484,183820358000
2013-09-30,A007310,오뚜기,350500,404000,311500,374500,374500,5000,4095,3693,228984,1514424500,1358934129,84253916000
2013-12-31,A007310,오뚜기,372000,398000,300000,398000,398000,5000,9701,4232,262371,3754125000,1478829427,91687424500
2014-03-31,A007310,오뚜기,396500,419500,362500,374000,374000,5000,7699,3565,217445,2906825500,1385227041,84498849500
2014-06-30,A007310,오뚜기,376000,542000,373500,517000,517000,5000,9385,3202,192135,4843335000,1377675751,82660545056
2014-09-30,A007310,오뚜기,510000,678000,500000,617000,617000,5000,5004,3555,220397,3041500000,2013159758,124815905000
2014-12-31,A007310,오뚜기,609000,632000,471500,486000,486000,5000,4028,3363,208533,1964727000,1814337274,112488911000
2015-03-31,A007310,오뚜기,478000,618000,468500,597000,597000,5000,3700,2734,164017,2212551000,1516494350,90989661000
2015-06-30,A007310,오뚜기,600000,810000,590000,794000,794000,5000,5190,4338,268927,4110732000,3073720710,190570684000
2015-09-30,A007310,오뚜기,797000,1466000,762000,1039000,1039000,5000,11484,7789,490699,11903521000,7818022959,492535446400
2015-12-31,A007310,오뚜기,1030000,1260000,975000,1225000,1225000,5000,5732,9089,572601,7106433000,9613679159,605661787000
2016-03-31,A007310,오뚜기,1260000,1434000,898000,907000,907000,5000,8136,10074,604439,7378280000,11590494017,695429641000
2016-06-30,A007310,오뚜기,911000,947000,772000,823000,823000,5000,4937,7301,445377,4074125000,6347798948,387215735848
2016-09-30,A007310,오뚜기,828000,858000,663000,750000,750000,5000,4060,5664,351186,3031514000,4282305229,265502924204
2016-12-31,A007310,오뚜기,746000,752000,604000,662000,662000,5000,2136,4049,255089,1414741000,2773574492,174735193000
2017-03-31,A007310,오뚜기,666000,780000,622000,760000,760000,5000,3141,6512,403720,2375903000,4634205113,287320717000
2017-05-12,A007310,오뚜기,764000,807000,730000,794000,794000,5000,4084,4155,108029,3245641000,3172270385,82479030000
2001-03-31,A008560,메리츠종금증권,2390,4900,2300,3380,542,5000,218890,758861,45531630,734232100,3034318767,182059126000
2001-06-30,A008560,메리츠종금증권,3380,4400,2920,4325,693,5000,194330,382646,23724040,835253200,1464658396,90808820550
2001-09-30,A008560,메리츠종금증권,4325,4330,2525,3200,513,5000,89150,138634,8733960,276742400,518695658,32677826450
2001-12-31,A008560,메리츠종금증권,3400,4900,2980,4100,657,5000,424010,371622,22668920,1725926200,1515073364,92419475200
2002-03-31,A008560,메리츠종금증권,4150,6780,4080,5400,865,5000,329000,652770,38513420,1769460600,3479161222,205270512090
2002-06-30,A008560,메리츠종금증권,5300,5710,3140,3450,553,5000,113500,137858,8409309,395246350,635824221,38785277490
2002-09-30,A008560,메리츠종금증권,3400,4150,3070,3100,497,5000,29320,107735,6679544,91163300,393406175,24391182820
2002-12-31,A008560,메리츠종금증권,3020,3240,2615,2850,457,5000,113690,120894,7495431,307854850,359285323,22275690030
2003-03-31,A008560,메리츠종금증권,2850,2930,1905,2070,332,5000,97160,110221,6833713,203000000,261022645,16183403980
2003-06-30,A008560,메리츠종금증권,2020,3340,1995,2750,441,5000,138710,163757,9989152,382498450,430091737,26235595930
2003-09-30,A008560,메리츠종금증권,2725,3070,2545,2620,420,5000,40420,95641,5834124,106460200,270736136,16514904280
2003-12-31,A008560,메리츠종금증권,2565,3030,2480,2795,448,5000,24550,70574,4446177,68902400,191556847,12068081390
2004-03-31,A008560,메리츠종금증권,2800,3185,2680,2705,433,5000,71980,80589,4835327,196141600,239756869,14385412140
2004-06-30,A008560,메리츠종금증권,2720,2735,2005,2260,362,5000,67220,50160,3059787,150029950,119745272,7304461620
2004-09-30,A008560,메리츠종금증권,2220,2410,2030,2260,362,5000,24530,39109,2463886,55488450,87354020,5503303230
2004-12-31,A008560,메리츠종금증권,2280,3020,2280,2925,469,5000,460010,68160,4430368,1347748750,182348314,11852640380
2005-03-31,A008560,메리츠종금증권,2975,5140,2800,3480,558,5000,295287,239335,14360083,1052122160,950086297,57005177790
2005-06-30,A008560,메리츠종금증권,3390,4100,2715,4080,654,5000,387510,185746,11516279,1556762050,649449611,40265875910
2005-09-30,A008560,메리츠종금증권,4020,6540,3750,5980,958,5000,543591,413947,26492596,3292276860,2113403171,135257802930
2005-12-31,A008560,메리츠종금증권,5930,9380,5150,9050,1450,5000,985714,670219,42223790,8992564050,4838437497,304821562300
2006-03-31,A008560,메리츠종금증권,9150,10100,5690,6070,973,5000,409577,446716,28143120,2428441690,3683449038,232057289400
2006-06-30,A008560,메리츠종금증권,6180,7560,4935,5690,912,5000,126980,178850,10909880,719542400,1187775495,72454305180
2006-09-30,A008560,메리츠종금증권,5700,7390,5060,6870,1101,5000,72110,126424,7964681,502209080,801983603,50524966990
2006-12-31,A008560,메리츠종금증권,6830,9840,6050,8880,1423,5000,304320,356447,21386814,2719755400,3002346498,180140789870
2007-03-31,A008560,메리츠종금증권,8930,9370,7160,7770,1245,5000,142440,233359,14468280,1111645900,1917119892,118861433310
2007-06-30,A008560,메리츠종금증권,7800,15950,7700,12000,1923,5000,682682,1122251,69579584,8424251350,12734208463,789520924730
2007-09-30,A008560,메리츠종금증권,12300,18700,10650,11850,2171,5000,204850,945470,56728192,2432684500,13691960330,821517619800
2007-12-31,A008560,메리츠종금증권,11900,13150,8280,10600,1942,5000,322156,431182,26733255,3418422100,4589368533,284540849040
2008-03-31,A008560,메리츠종금증권,10700,11100,7230,8080,1480,5000,203520,255556,15588899,1643176200,2275432063,138801355850
2008-06-30,A008560,메리츠종금증권,8160,8550,7460,8340,1528,5000,0,239341,14360454,0,1931153599,115869215960
2008-09-30,A008560,메리츠종금증권,8340,8340,930,1180,1080,1000,3089406,2124833,135989298,3408784540,2471993185,158207563810
2008-12-31,A008560,메리츠종금증권,1200,1355,640,890,814,1000,868903,3721157,234432886,778359970,3613100837,227625352730
2009-03-31,A008560,메리츠종금증권,905,1095,765,975,892,1000,1737845,1778215,108471102,1704088425,1688316978,102987335645
2009-06-30,A008560,메리츠종금증권,980,1370,975,1125,1029,1000,875440,2892134,182204447,994769820,3544110656,223278971315
2009-09-30,A008560,메리츠종금증권,1125,1600,1100,1370,1253,1000,3723142,3076751,203065561,5239498300,4164865678,274881134740
2009-12-31,A008560,메리츠종금증권,1375,1525,1145,1230,1125,1000,1598897,2116394,133332851,1945755740,2802742417,176572772270
2010-03-31,A008560,메리츠종금증권,1240,1330,1140,1180,1080,1000,466406,1087820,66356996,548413740,1333665471,81353593710
2010-06-30,A008560,메리츠종금증권,1175,1235,950,1000,915,1000,801178,846740,52497902,795013155,915752384,56776647795
2010-09-30,A008560,메리츠종금증권,1000,1075,955,985,901,1000,720654,859331,54137847,709560390,860076185,54184799625
2010-12-31,A008560,메리츠종금증권,980,1055,853,967,885,1000,977477,1116684,72584469,948368578,1099447513,71464088368
2011-03-31,A008560,메리츠종금증권,972,1085,920,1010,924,1000,712285,954762,57285747,714272180,976801585,58608095095
2011-06-30,A008560,메리츠종금증권,1020,1050,873,950,869,1000,326633,705669,43751456,307954091,672260488,41680150237
2011-09-30,A008560,메리츠종금증권,955,958,674,739,676,1000,25908874,811108,51099832,20710168901,660986470,41642147592
2011-12-31,A008560,메리츠종금증권,715,744,652,704,644,1000,82170,329263,20743538,57706530,228149492,14373417975
2012-03-31,A008560,메리츠종금증권,703,946,703,903,826,1000,288363,388454,24084122,259835675,322860888,20017375075
2012-06-30,A008560,메리츠종금증권,895,907,725,822,752,1000,356821,197566,12051512,286244311,155808673,9504329056
2012-09-30,A008560,메리츠종금증권,830,1055,803,1025,938,1000,233570,419759,26864573,238469580,394637764,25256816870
2012-12-31,A008560,메리츠종금증권,1020,1420,978,1400,1281,1000,3402905,1229633,75007612,4693927750,1539349690,93900331068
2013-03-31,A008560,메리츠종금증권,1430,1530,1190,1410,1290,1000,1589420,1399579,85374342,2255673275,1960392791,119583960240
2013-06-30,A008560,메리츠종금증권,1410,1655,1350,1520,1391,1000,857541,1326608,82249698,1289111620,1997288283,123831873555
2013-09-30,A008560,메리츠종금증권,1510,1620,1325,1540,1409,1000,412149,811315,50301527,637696505,1222067929,75768211600
2013-12-31,A008560,메리츠종금증권,1540,1870,1500,1750,1601,1000,767293,900367,55822770,1341675050,1532420207,95010052810
2014-03-31,A008560,메리츠종금증권,1755,2330,1650,2280,2086,1000,1045766,996202,60768336,2377189170,1994554569,121667828685
2014-06-30,A008560,메리츠종금증권,2290,2345,2055,2160,1976,1000,337543,925731,55543860,727053475,2064157833,123849470000
2014-09-30,A008560,메리츠종금증권,2170,4085,2140,3955,3619,1000,1410123,1593616,98804183,5541182755,4909197642,304370253775
2014-12-31,A008560,메리츠종금증권,3900,4855,3625,3935,3600,1000,547326,1583535,98179192,2159669650,6486654841,402172600150
2015-03-31,A008560,메리츠종금증권,3930,5800,3600,5670,5188,1000,4033130,1420821,85249276,22745070280,6507364160,390441849620
2015-06-30,A008560,메리츠종금증권,5610,7500,5300,7130,6523,1000,1504582,2599668,161179389,10713424450,16716658976,1036432856540
2015-09-30,A008560,메리츠종금증권,7150,7240,3845,4465,4465,1000,2107636,2425621,152814127,9465269465,13140725476,827865704995
2015-12-31,A008560,메리츠종금증권,4515,5450,3700,3995,3995,1000,2656284,1562606,98444155,10542531645,7197922295,453469104605
2016-03-31,A008560,메리츠종금증권,3990,3990,3000,3565,3565,1000,2332400,3458593,207515562,8408426075,12187001761,731220105660
2016-06-30,A008560,메리츠종금증권,3540,3955,2975,3220,3220,1000,1629906,2902785,177069893,5247762010,9994590870,609670043095
2016-09-30,A008560,메리츠종금증권,3230,3970,3095,3360,3360,1000,2014875,2713591,168242630,6793255180,9654570167,598583350325
2016-12-31,A008560,메리츠종금증권,3365,3795,3285,3460,3460,1000,1986713,2603666,164030951,6893327600,9245114708,582442226610
2017-03-31,A008560,메리츠종금증권,3430,3850,3425,3725,3725,1000,1779291,1894068,117432200,6616178185,6929226642,429612051775
2017-05-12,A008560,메리츠종금증권,3725,4495,3625,4430,4430,1000,2643517,2582709,67150427,11732232730,10464335890,272072733140
2001-03-31,A034020,두산중공업,3650,5080,3600,4750,4750,5000,89620,289539,17372320,418911900,1249047701,74942862050
2001-06-30,A034020,두산중공업,4720,13450,4330,12000,12000,5000,771570,405810,25160240,9239138500,3627920562,224931074850
2001-09-30,A034020,두산중공업,13000,13200,6090,7780,7780,5000,452000,373971,23560200,3525333100,3727847437,234854388500
2001-12-31,A034020,두산중공업,8720,9960,7230,9400,9400,5000,335150,662784,40429840,3114974000,6031221884,367904534900
2002-03-31,A034020,두산중공업,9400,11850,7970,11400,11400,5000,2255558,614204,36238039,25956147200,6147432664,362698527150
2002-06-30,A034020,두산중공업,11750,12850,6230,6760,6760,5000,348990,410812,25059551,2342034300,4189836111,255580002790
2002-09-30,A034020,두산중공업,6550,7980,5550,5590,5590,5000,122871,223359,13848232,698233990,1472522490,91296394370
2002-12-31,A034020,두산중공업,5490,7700,4850,5800,5800,5000,132240,231490,14352385,783743800,1495494100,92720634220
2003-03-31,A034020,두산중공업,5790,6390,4400,5000,5000,5000,77150,189426,11744392,393000000,1009760943,62605178440
2003-06-30,A034020,두산중공업,4950,6760,4900,6510,6510,5000,163400,258205,15750531,1060524100,1576326737,96155930960
2003-09-30,A034020,두산중공업,6410,7860,5430,5970,5970,5000,178870,249886,15243062,1081757800,1640001389,100040084700
2003-12-31,A034020,두산중공업,5980,6980,5770,6590,6590,5000,152600,237419,14957412,997302500,1497292936,94329454950
2004-03-31,A034020,두산중공업,6680,8340,6300,7350,7350,5000,242833,354745,21284671,1783173750,2559383025,153562981500
2004-06-30,A034020,두산중공업,7310,7950,5820,6170,6170,5000,100327,226879,13839641,621153190,1620019140,98821167540
2004-09-30,A034020,두산중공업,6280,11350,6050,11250,11250,5000,169710,191157,12042882,1905557000,1620012471,102060785660
2004-12-31,A034020,두산중공업,11200,15450,10150,11800,11800,5000,325226,452118,29387685,3795316300,5693987755,370109204100
2005-03-31,A034020,두산중공업,11950,14300,9900,14150,14150,5000,459447,457389,27443351,6433847550,5566570646,333994238740
2005-06-30,A034020,두산중공업,14000,17300,11600,17000,17000,5000,462470,490196,30392142,7720803000,6716938775,416450204040
2005-09-30,A034020,두산중공업,16800,20900,15600,19700,19700,5000,360027,443010,28352630,7213112900,8045950754,514940848270
2005-12-31,A034020,두산중공업,19700,39000,17900,37950,37950,5000,579058,586101,36924340,21888017600,15826414596,997064119560
2006-03-31,A034020,두산중공업,39000,39300,25200,32100,32100,5000,389070,492873,31051009,12445432500,15786039416,994520483190
2006-06-30,A034020,두산중공업,32200,38400,26500,34400,34400,5000,260910,370321,22589601,8827516500,12039944276,734436600820
2006-09-30,A034020,두산중공업,34900,40350,30150,39350,39350,5000,329794,302699,19070048,12985465900,10714484481,675012522320
2006-12-31,A034020,두산중공업,39600,44250,34850,44250,44250,5000,232424,394080,23644783,10166732750,14973630775,898417846500
